Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,"Pupil-teacher ratio, upper secondary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.45743,,24.3252,,,19.33686,,20.79199,21.56648,23.37541,22.516,22.94237,21.90267,25.93847,26.03456,25.05716,,
Colombia,"Pupil-teacher ratio, secondary",,,,,,,,,,,17.16568947,18.32271004,19.32062912,18.70960999,19.36182022,19.4541893,19.7537899,20.26675034,20.39188957,20.34494019,20.35816002,20.21891975,20.14648056,20.18309021,20.28568077,20.1501503,19.94919014,19.90077972,19.88935089,19.8784008,,19.85891914,20.58411026,21.08984947,20.94314003,21.04870033,19.15089035,,,17.91692924,19.19542,,20.92474,,24.64723,26.17165,27.36572,25.2348,,26.65632,27.14634,25.58137,25.39509,25.49841,24.90129,26.47999,26.18799,26.01138,,
Colombia,"Pupil-teacher ratio, lower secondary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0877,,24.75952,,,28.36226,,29.76829,30.10466,26.54315,26.67088,26.63606,26.27563,26.69519,26.24921,26.41088,,
Colombia,"Secondary education, general pupils (% female)",,,,,,,,,,,42.0952301,42.8726387,41.77991867,,,49.68606186,,50.29996109,49.69998932,50.29999161,50.30464172,50.02521896,50.02524185,50.69253159,49.89994812,49.7987709,49.85718155,49.89894867,49.84770966,49.92742157,,51.15628815,,,,,48.4309082,,,,,51.5785,51.31025,,51.34348,51.37019,51.6084,51.50539,51.28714,51.24247,51.1151,50.9685,50.9278,50.7586,50.68343,50.47237,50.28838,50.07298,49.97378,
Colombia,"Secondary education, general pupils",,,,,,,,,,,538479,609363,675006,908394,1003314,1031237,1107466,1187148,1229646,1277547,1313004,1338231,1374692,1424419,1432234,1468709,1617388,1658049,1695813,1729108,,1781599,2011662,2118205,,,2337464,,,,,3377954,3437426,,3732877,4014334,4255563,4407832,4462998,4617935,4694106,4842414,4584924,4561290,4480210,4439132,4428041,4425932,4458296,
Colombia,"Secondary education, pupils (% female)",,,,,,,,,,,48.75001907,48.97666931,49.29887009,49.59000015,49.87001038,49.8800087,49.90061951,49.91693115,50.04925156,50.09825897,50.21232986,50.35987091,50.35984039,53.05403137,49.89997101,49.90000153,49.98476028,49.89999008,49.90000916,49.89999008,,53.60002136,53.70001984,52.96675873,,52.77095032,50.42531967,,51.84564972,51.72008896,51.52206,,51.58425,,51.64975,51.56524,51.74684,51.68706,51.43719,51.46771,51.35541,51.16577,51.14852,50.97185,50.8991,50.70187,50.53435,50.32766,50.22036,
Colombia,"Secondary education, pupils",,,,,,,,,,,750055,837458,916165,1159996,1284347,1370567,1490779,1616111,1633635,1691356,1733192,1768124,1816628,1816599,1889023,1934032,2136239,2187752,2235284,2282816,,2377947,2686515,2829435,2935830,3025350,3252128,,3549368,3589425,3568889,,3723348,,4050525,4297228,4509406,4684033,4772189,4992062,5079732,5130778,4903462,4910024,4827962,4793963,4784912,4784846,4821029,
Colombia,"Secondary education, duration (years)",,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Colombia,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.67818,,,,,,,,,,,34.94966,33.70995,32.26968,36.51919,38.06184,37.65163,39.13526,40.26528,41.40263,43.28975,44.59131,45.40466,47.26855,,49.77448,
Colombia,"Trademark applications, total",,,,,,,,,,,,,,,,,,,,,5914,5335,,,5072,7320,3845,8401,9606,11800,11427,11865,11045,13100,13984,13054,13674,14614,13345,12757,16610,14904,15296,16365,16930,19937,21670,23994,23464,21099,25990,29084,32030,25924,25688,27991,27570,27085,28119,
Colombia,"Trademark applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10679,11877,13270,14118,13885,12681,15772,16976,18591,19284,19948,24119,24299,23762,25930,
Colombia,"Trademark applications, direct resident",,,,,,,,,,,,,,,,,,,,,2377,2439,,,2768,,2468,5138,6152,6575,7543,7807,6348,8167,8147,6722,6683,6991,6419,5802,6965,7804,8180,8880,10679,11877,13270,14118,13885,12681,15772,16976,18591,15538,15386,17969,17764,17432,18011,
Colombia,"Trademark applications, direct nonresident",,,,,,,,,,,,,,,,,,,,,3537,2896,,,2304,,1377,3263,3454,5225,3884,4058,4697,4933,5837,6332,6991,7623,6926,6955,9645,7100,7116,7485,6251,8060,8400,9876,9579,8418,10218,12108,13439,10386,10302,10022,9806,9653,10108,
Colombia,"Trademark applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6251,8060,8400,9876,9579,8418,10218,12108,14186,16796,17873,17784,18398,17322,19726,
Colombia,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,43,39,,82,69,72,81,52,85,90,,85,120,138,124,141,87,80,161,68,75,65,54,82,76,99,142,128,126,128,133,183,213,251,260,321,545,595,415,
Colombia,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,335,604,,527,471,441,404,532,420,516,,527,575,769,867,1093,1172,1497,1670,1615,1694,432,858,1127,1365,1662,1861,1862,1818,1551,1739,1770,1848,1781,1898,1921,1658,1777,1808,
Colombia,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.4,810.6,964.8,1367.8,1571.5,2378.6,2684.1,3141,3461.3,4136.7,4662.6,5292.6,5520.5,6120.5,,,
Colombia,"Industrial design applications, resident, by count",,,,,,,,,,,,,,,,,,,,,15,36,,50,,,,80,73,83,,146,81,86,72,73,62,,69,79,84,51,110,91,157,131,137,166,110,135,120,147,210,318,271,358,227,259,288,
Colombia,"Industrial design applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,22,47,,49,,,,40,38,57,,87,63,79,121,167,197,,231,180,235,203,172,148,210,243,319,280,365,271,280,237,280,448,306,360,306,297,350,
Colombia,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,83000000,100000000,65000000,70000000,42000000,,150700000,55300000,51000000,15280000,305000000,,,,,,,129000000,,,,,,
Colombia,Public private partnerships investment in transport (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000,260100000,518900000,195800000,148900000,48800000,284000000,,1047700000,60500000,10800000,110400000,26000000,242000000,672360000,474000000,1059700000,,2359000000,,835400000,388600000,5479740000,6731700000,5846500000,368500000,2027740000,
Colombia,Public private partnerships investment in ICT (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000000,,,,,,,,,,,,,,,,,,,,,
Colombia,Public private partnerships investment in energy (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152000000,258000000,1273200000,273500000,310300000,,55000000,,,,,,,,3500000,37000000,,98716000,684000000,45000000,,384600000,,,,78000000,
Colombia,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,83000000,100000000,65000000,70000000,42000000,,150700000,55300000,51000000,15280000,305000000,,,,,,,129000000,,,,,,
Colombia,Investment in transport with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000,260100000,518900000,195800000,148900000,48800000,284000000,,1047700000,60500000,10800000,110400000,26000000,242000000,672360000,474000000,1059700000,,2359000000,,835400000,1008600000,5479740000,6731700000,5846500000,368500000,2027740000,
Colombia,Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,Investment in energy with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000000,258000000,1273200000,1495200000,3382926000,597100000,263600000,81900000,53000000,51300000,50700000,53000000,61700000,147600000,499100000,196300000,142100000,235016000,684000000,45000000,1400000000,774600000,,2200000000,,78000000,
Colombia,Procedures to build a warehouse (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,15,14,13,13,13,13,13,13,13,13,13,13,13
Colombia,Time required to build a warehouse (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,167,167,136,114,132,132,132,132,132,132,132,132,132,132
Colombia,Total tax and contribution rate (% of profit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7,86.9,87.2,82.8,83,83,79.1,78.7,78.8,79.9,72.3,72.2,72.3,71.9,71.2
Colombia,Profit tax (% of commercial profits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,21.6,21.4,18.7,17,17,18.3,18.5,18.5,18.2,22.1,21.7,21.8,21.7,21.1
Colombia,Tax payments (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,70,32,21,21,10,10,10,11,11,12,12,11,10
Colombia,Other taxes payable by businesses (% of commercial profits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,33.1,33.1,30.6,32.1,32.1,32.1,31.4,31.5,31.5,31.5,31.9,31.8,31.6,26.6
Colombia,Average number of visits or required meetings with tax officials (for affected firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,2.2,,,,,,,3.5,,
Colombia,Labor tax and contributions (% of commercial profits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,32.3,32.7,33.4,33.9,33.9,28.8,28.8,28.8,30.1,18.6,18.6,18.6,18.6,23.6
Colombia,Firms expected to give gifts in meetings with tax officials (% of firms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,1.5,,,,,,,9.1,,
Colombia,Time to prepare and pay taxes (hours),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,456,268,256,208,208,193,203,203,239,239,239,239,255.5,255.5
Colombia,"Start-up procedures to register a business, male (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,12,13,12,10,9,9,9,9,9,9,9,8,8,8,7
Colombia,"Start-up procedures to register a business, female (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,12,13,12,10,9,9,9,9,9,9,9,8,8,8,7
Colombia,Start-up procedures to register a business (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,12,13,12,10,9,9,9,9,9,9,9,8,8,8,7
Colombia,"Time required to start a business, male (days)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,41,41,42,41,35,19,11,11,12,12,12,12,11,11,11,10
Colombia,"Time required to start a business, female (days)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,41,41,42,41,35,19,11,11,12,12,12,12,11,11,11,10
Colombia,Time required to start a business (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,41,41,42,41,35,19,11,11,12,12,12,12,11,11,11,10
Colombia,Cost of business start-up procedures (% of GNI per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,"Cost of business start-up procedures, male (% of GNI per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,25.6,24.7,19.1,18.6,14.9,13.1,14.7,8,7.6,7.5,7.5,14.3,14.1,14,14,14.1
Colombia,"Cost of business start-up procedures, female (% of GNI per capita)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,25.6,24.7,19.1,18.6,14.9,13.1,14.7,8,7.6,7.5,7.5,14.3,14.1,14,14,14.1
Colombia,Procedures to register property (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,7,7,7,8,8,7,7,7,7,7,7
Colombia,Time required to register property (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,23,23,23,21,21,16,16,15,15,15,15,15,15,15
Colombia,Time required to enforce a contract (days),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,1346,1346,1346,1346,1346,1346,1346,1346,1346,1288,1288,1288,1288,1288,1288,1288
Colombia,Strength of legal rights index (0=weak to 12=strong),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,11,11,11,11,11
Colombia,Time to resolve insolvency (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Colombia,"Time to import, documentary compliance (hours)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,64,64,64,64
Colombia,"Net ODA provided, to the least developed countries (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,"Net bilateral aid flows from DAC donors, United States (current US$)",-8000000,53000000,43000000,67000000,36000000,33750000,76440000,83140000,106710000,94000000,109000000,81000000,63000000,92000000,46000000,27000000,19000000,-1000000,12000000,-8000000,-14000000,-20000000,-21000000,-22000000,-22000000,-19000000,-27000000,-18000000,-19000000,-25000000,-19000000,-3000000,34000000,,-33000000,21000000,17000000,23000000,47990000,183820000,105140000,274740000,306260000,670850000,375560000,448940000,719750000,403500000,636090000,652340000,197600000,495740000,323470000,293480000,322160000,381490000,293430000,304530000,,
Colombia,"Net bilateral aid flows from DAC donors, Total (current US$)",-8480000,52810000,43950000,67360000,38690000,35110000,78480000,88040000,113980000,100460000,122490000,95410000,87730000,117950000,72640000,61930000,57830000,31350000,51790000,29740000,31810000,43280000,52780000,36600000,41570000,37640000,38930000,68870000,64970000,53730000,91850000,122890000,228270000,98920000,78250000,174990000,185260000,184620000,171370000,310030000,193140000,388140000,443880000,798730000,524840000,627130000,987430000,702820000,956850000,1044590000,614590000,972730000,739850000,809600000,1183500000,1326570000,1079180000,810590000,,
Colombia,"Net bilateral aid flows from DAC donors, Sweden (current US$)",,,,10000,,,,,,30000,50000,,20000,90000,20000,,,,,170000,,,180000,,,,460000,80000,540000,200000,30000,1220000,80000,1240000,1240000,2020000,3520000,4760000,3170000,4160000,4370000,6220000,6850000,8640000,14080000,14610000,18340000,18560000,26250000,25980000,25080000,34440000,28610000,37450000,38340000,26130000,31380000,34050000,,
Colombia,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,,,,,,40000,0,,
Colombia,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,20000,,,
Colombia,"Net bilateral aid flows from DAC donors, Portugal (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,30000,,10000,,,10000,,,10000,10000,100000,40000,,20000,70000,70000,80000,30000,70000,210000,1000000,,
Colombia,"Net bilateral aid flows from DAC donors, Poland (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,10000,10000,20000,20000,40000,20000,30000,30000,40000,100000,140000,,
Colombia,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,10000,20000,80000,30000,40000,20000,30000,30000,30000,70000,80000,130000,80000,190000,190000,230000,280000,90000,170000,190000,220000,90000,60000,20000,,,,110000,10000,50000,150000,960000,790000,1120000,,
Colombia,"Net bilateral aid flows from DAC donors, Norway (current US$)",,,,,,10000,10000,10000,,,10000,10000,10000,10000,,,,20000,,,20000,,,,10000,580000,210000,130000,230000,80000,410000,290000,280000,200000,530000,940000,2360000,5530000,6380000,6550000,5800000,7380000,7700000,9320000,8500000,9050000,9930000,13380000,10930000,11600000,14190000,12220000,14800000,16550000,18320000,16350000,38920000,62510000,,
Colombia,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",,,,,1400000,180000,,990000,330000,-250000,1430000,1030000,1540000,3110000,5260000,7660000,10200000,9920000,7500000,8380000,10770000,12710000,14260000,9400000,10040000,8460000,11380000,13370000,12040000,13410000,11290000,11840000,16580000,10240000,11610000,10880000,8520000,8860000,9680000,7240000,9020000,15470000,15240000,12280000,25960000,29890000,33520000,28000000,32570000,32470000,26310000,25070000,16330000,16360000,4930000,3330000,4640000,3580000,,
Colombia,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000,610000,510000,780000,1000000,780000,450000,500000,720000,180000,460000,,260000,510000,530000,890000,1430000,2000000,2280000,2320000,1830000,2250000,2000000,1880000,1220000,910000,870000,890000,,
Colombia,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,10000,180000,190000,210000,210000,220000,150000,150000,50000,70000,70000,130000,370000,270000,520000,470000,250000,180000,1420000,1380000,6970000,8170000,5370000,21610000,20040000,15120000,12650000,9010000,,
Colombia,"Net bilateral aid flows from DAC donors, Japan (current US$)",,,20000,30000,10000,20000,50000,60000,90000,90000,70000,60000,170000,110000,170000,210000,430000,1470000,2190000,1900000,4260000,12400000,7450000,15210000,24630000,13890000,7170000,4480000,6690000,10210000,11810000,8340000,4320000,1140000,18730000,34590000,36600000,35660000,28950000,24410000,8050000,7100000,4320000,-7220000,-8430000,-2240000,-5810000,360000,-6890000,-6690000,-26160000,3440000,11670000,10130000,8180000,7690000,13210000,18070000,,
Colombia,"Net bilateral aid flows from DAC donors, Italy (current US$)",-160000,-200000,820000,180000,180000,-430000,,20000,2210000,-150000,-140000,-50000,30000,-10000,-70000,350000,280000,400000,310000,460000,230000,660000,2740000,2560000,3050000,4310000,10230000,14150000,11890000,6780000,16340000,27460000,37500000,17140000,12440000,6890000,250000,-2680000,-3320000,-2230000,-2620000,-1520000,-2300000,-2980000,2940000,-6040000,-5240000,940000,7850000,-450000,3640000,3010000,2590000,2530000,3900000,2870000,2420000,5180000,,
Colombia,"Net bilateral aid flows from DAC donors, Iceland (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,"Population ages 40-44, female (% of female population)",4.085646557,4.055839139,4.042544759,4.042041183,4.048737289,4.058626044,4.077388185,4.104481823,4.13520155,4.165040396,4.192577894,4.21232454,4.234822921,4.258141026,4.278662049,4.294110984,4.307752467,4.310815935,4.307119979,4.303664131,4.305830817,4.306660021,4.320264556,4.348215457,4.392596623,4.455141959,4.534697061,4.62974856,4.739698171,4.865674198,5.007528625,5.153982813,5.313428313,5.473139109,5.615506628,5.731308069,5.818045337,5.880704488,5.93380194,5.999981686,6.09165388,6.216932048,6.361081213,6.507820019,6.633770231,6.725149574,6.783340659,6.816600318,6.827126531,6.818576786,6.795092633,6.765672082,6.717176922,6.664428464,6.628531587,6.620714541,6.63032548,6.672073888,6.733421968,
Colombia,"Population ages 35-39, male (% of male population)",4.851565903,4.839484456,4.82701362,4.812437502,4.794062593,4.770238123,4.763153157,4.756833196,4.747058208,4.732069045,4.714705925,4.708341142,4.708952992,4.717448307,4.727660332,4.729173088,4.719482077,4.704077696,4.697083303,4.717509696,4.775703532,4.857539994,4.973914119,5.114306794,5.26461989,5.417281559,5.580712208,5.752028774,5.920193608,6.065222267,6.170635108,6.224886677,6.231662322,6.222235275,6.242260509,6.315253572,6.441519311,6.617383561,6.807734217,6.961092295,7.048573433,7.10608143,7.110623639,7.071813628,7.006182646,6.925556808,6.837033465,6.733129049,6.634597136,6.569973606,6.5552907,6.600893657,6.693209285,6.813371185,6.931719651,7.029002506,7.117114233,7.194848571,7.264835184,
Colombia,"Population ages 35-39, female (% of female population)",4.953366221,4.95634892,4.958108603,4.95701406,4.951998546,4.942256507,4.940499279,4.942990312,4.946320684,4.946009717,4.940835787,4.932900288,4.927115231,4.927823813,4.934707705,4.941493562,4.945807601,4.948362364,4.957270742,4.984761154,5.039241722,5.109721447,5.207524738,5.327148798,5.462415775,5.610482805,5.774293022,5.954581305,6.139780321,6.308945545,6.444367971,6.532068505,6.582076396,6.616260047,6.666575347,6.749127562,6.854186421,6.991043034,7.136445302,7.255902027,7.330327524,7.381112009,7.393022973,7.374763831,7.339665996,7.295656124,7.238533377,7.171466577,7.106341353,7.059313321,7.039917242,7.057518424,7.101012199,7.158878035,7.212588843,7.249943318,7.275598453,7.294419293,7.309271753,
Colombia,"Population ages 30-34, male (% of male population)",5.928699623,5.885177886,5.831952239,5.76919486,5.698463699,5.622495071,5.57002415,5.522709366,5.48773178,5.470130884,5.468083958,5.485038318,5.498220087,5.503104446,5.504259402,5.512021496,5.597810568,5.709285265,5.847132621,6.006287248,6.175413555,6.330815053,6.504189856,6.685883022,6.85421684,6.988931976,7.092736444,7.142268967,7.158276114,7.18428308,7.249591273,7.377477535,7.54698854,7.72640124,7.868137254,7.944903599,7.972545131,7.954743021,7.894975529,7.80090425,7.681847,7.566741358,7.420907613,7.274178556,7.167731991,7.123292888,7.146846957,7.230773466,7.350176446,7.466295527,7.556100369,7.644420639,7.710541942,7.759045971,7.79871963,7.83378486,7.883998893,7.930340043,7.980831964,
Colombia,"Population ages 30-34, female (% of female population)",6.03621147,6.006256161,5.966450262,5.917567616,5.861537067,5.801091326,5.757187326,5.714981422,5.680233868,5.660414314,5.658478937,5.677277378,5.701056984,5.722278063,5.738205607,5.752813854,5.823308267,5.911110077,6.022335425,6.160107903,6.319612737,6.473015432,6.651314389,6.845293206,7.033465336,7.194947988,7.327550581,7.415733566,7.470011886,7.519098635,7.584631277,7.691837524,7.820450865,7.95014047,8.051038298,8.106491918,8.124695401,8.114432933,8.078330971,8.02181817,7.951082476,7.878662623,7.783470566,7.683051806,7.603273436,7.558676079,7.550447632,7.580369606,7.63214062,7.679701001,7.707699952,7.732504603,7.739822795,7.734144079,7.723366031,7.711764573,7.71373611,7.716802925,7.728606837,
Colombia,"Population ages 25-29, male (% of male population)",7.026909229,6.91686633,6.79544327,6.678972382,6.589563645,6.53929063,6.541357061,6.564410066,6.594678487,6.623903776,6.655915537,6.694460746,6.747887752,6.825962715,6.931959944,7.062088736,7.279303398,7.486613917,7.673389072,7.838215688,7.985824181,8.124917307,8.232620444,8.3082834,8.373165344,8.453502126,8.589082942,8.757950181,8.932395464,9.065586501,9.12864276,9.144773494,9.096238002,8.995343783,8.861175288,8.708993956,8.536405795,8.345716491,8.161955916,8.01991265,7.939963063,7.940794726,7.9947268,8.080864124,8.167831696,8.236478745,8.298819607,8.348679539,8.386103703,8.41344093,8.434123848,8.465360116,8.478448409,8.483755289,8.497649636,8.528303821,8.613945866,8.71954955,8.825433572,
